scenario_id,varied_component,fiscal_w,runway_w,social_w,chain_w,country_code_a3,country_label,right_now_risk_score,rank,stress_status,brent_live_usd,fiscal_breakeven_usd,price_gap_usd,reserve_runway_risk,reserve_runway_months,runway_status,fiscal_stress_score,social_stability_risk,confidence,chain_transmission_severity_recent,chain_severity_raw,primary_driver,missing_components,rescaled_weights
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,BHR,Bahrain,0.10920770339197561,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,OMN,Oman,0.07579269509070241,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,KWT,Kuwait,0.06300529670567913,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,SAU,Saudi Arabia,0.06291352647791901,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,QAT,Qatar,0.045015654828362936,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,ARE,UAE,0.03721081005057753,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
fiscal_w_0.45,fiscal_w,0.45,0.21153846153846154,0.16923076923076924,0.16923076923076924,MAR,Morocco,0.022575812377609004,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,IRN,Iran,0.33416471689940414,2,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,LBN,Lebanon,0.378752688172043,1,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,DZA,Algeria,0.2758508862152695,5,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,IRQ,Iraq,0.31601465900351444,3,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,LBY,Libya,0.29812104486555285,4,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,JOR,Jordan,0.15004853688939895,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,EGY,Egypt,0.1475691018265253,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,BHR,Bahrain,0.1462721360583431,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,OMN,Oman,0.10151627645481959,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,KWT,Kuwait,0.08438891255730356,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,SAU,Saudi Arabia,0.08426599607042486,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,QAT,Qatar,0.06029369525495885,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,ARE,UAE,0.04983993346168263,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.15,runway_w,0.39666666666666667,0.15000000000000002,0.22666666666666668,0.22666666666666668,MAR,Morocco,0.03023790627546418,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,IRN,Iran,0.372024308715779,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,LBN,Lebanon,0.3564731182795699,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,DZA,Algeria,0.28119299094770456,4,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,IRQ,Iraq,0.29742556141507237,3,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,LBY,Libya,0.280584512814638,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,JOR,Jordan,0.14122215236649313,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,EGY,Egypt,0.138888566424965,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,BHR,Bahrain,0.1376678927607935,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,OMN,Oman,0.09554473078100667,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,KWT,Kuwait,0.07942485887746217,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,SAU,Saudi Arabia,0.07930917277216458,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,QAT,Qatar,0.0567470072987848,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,ARE,UAE,0.04690817266981895,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.20,runway_w,0.3733333333333333,0.2,0.21333333333333335,0.21333333333333335,MAR,Morocco,0.02845920590631923,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,IRN,Iran,0.4477434923485289,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,LBN,Lebanon,0.31191397849462366,2,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,DZA,Algeria,0.29187720041257487,3,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,IRQ,Iraq,0.26024736623818834,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,LBY,Libya,0.24551144871280822,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,JOR,Jordan,0.12356938332068149,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,EGY,Egypt,0.12152749562184435,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,BHR,Bahrain,0.12045940616569431,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,OMN,Oman,0.08360163943338084,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,KWT,Kuwait,0.0694967515177794,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,SAU,Saudi Arabia,0.06939552617564401,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,QAT,Qatar,0.0496536313864367,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,ARE,UAE,0.04104465108609158,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.30,runway_w,0.32666666666666666,0.30000000000000004,0.18666666666666668,0.18666666666666668,MAR,Morocco,0.024901805168029326,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,IRN,Iran,0.4856030841649038,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,LBN,Lebanon,0.2896344086021505,3,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,DZA,Algeria,0.29721930514500994,2,Red,111.2300033569336,135,-23.769996643066406,0.3666666666666667,25.0,Amber,0.17607404920789932,0.23827304588208706,medium,0.42793951307145434,0.3121538965915884,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,IRQ,Iraq,0.2416582686497463,4,Red,111.2300033569336,130,-18.769996643066406,0.0,40.0,Green,0.14438458956204928,0.4977909832200554,medium,0.6437183041795101,0.4167974535830795,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,LBY,Libya,0.22797491666189335,5,Red,111.2300033569336,115,-3.7699966430664062,0.0,100.0,Green,0.032782579504925274,0.41323538056207654,low,0.8446350091229197,0.5142335294658096,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,JOR,Jordan,0.11474299879777566,6,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.43544700814237125,high,0.22653183107556524,0.2144797176732966,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,EGY,Egypt,0.11284696022028404,7,Green,111.2300033569336,45,66.2300033569336,0.0,,Gray,0.0,0.3177750552485924,high,0.3332650998684309,0.2662408237507762,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,BHR,Bahrain,0.1118551628681447,8,Green,111.2300033569336,95,16.230003356933594,0.0,,Gray,0.0,0.3024414646273633,high,0.34287678268885613,0.2709020820414468,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,OMN,Oman,0.07763009375956792,9,Green,111.2300033569336,90,21.230003356933594,0.0,,Gray,0.0,0.2441683278062743,high,0.20369759772969448,0.2034060834842485,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,KWT,Kuwait,0.06453269783793801,10,Green,111.2300033569336,50,61.230003356933594,0.0,,Gray,0.0,0.3723040259881039,high,0.0,0.1046213926089397,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,SAU,Saudi Arabia,0.06443870287738371,11,Green,111.2300033569336,80,31.230003356933594,0.0,,Gray,0.0,0.26006209272395653,high,0.11169965464556489,0.1587909850735657,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,QAT,Qatar,0.04610694343026265,12,Green,111.2300033569336,55,56.230003356933594,0.0,,Gray,0.0,0.22837303875976875,high,0.03762855795328496,0.1228696464269916,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,ARE,UAE,0.0381128902942279,13,Green,111.2300033569336,65,46.230003356933594,0.0,,Gray,0.0,0.2027947886550412,high,0.017087270734735135,0.1129079938072191,Social stability,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
runway_w_0.35,runway_w,0.3033333333333333,0.35,0.17333333333333334,0.17333333333333334,MAR,Morocco,0.023123104798884374,14,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.06819204801200299,high,0.0652104796738684,0.1362457080069147,Mixed,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,IRN,Iran,0.436292341817915,1,Red,111.2300033569336,130,-18.769996643066406,0.9777777777777777,6.666666666666667,Red,0.14438458956204928,0.19861637024606502,low,0.37590787845889617,0.2869207617965515,Reserve runway,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
social_w_0.10,social_w,0.39374999999999993,0.28125,0.1,0.225,LBN,Lebanon,0.2920967741935484,3,Gray,111.2300033569336,0,,0.0,,Gray,0.0,0.6709677419354838,low,1.0,0.5895789570393043,Chain transmission,,"{'fiscal_stress_score': 0.35, 'reserve_runway_risk': 0.25, 'social_stability_risk': 0.2, 'chain_transmission_severity_recent': 0.2}"
