country_code_a3,year,indicator,value,is_estimate,source_id,schema_valid
QAT,1999,NGDP_RPCH,3.8,False,IMF_WEO_2026,True
QAT,2000,NGDP_RPCH,6.9,False,IMF_WEO_2026,True
QAT,2001,NGDP_RPCH,4.5,False,IMF_WEO_2026,True
QAT,2002,NGDP_RPCH,6.9,False,IMF_WEO_2026,True
QAT,2003,NGDP_RPCH,4.0,False,IMF_WEO_2026,True
QAT,2004,NGDP_RPCH,19.2,False,IMF_WEO_2026,True
QAT,2005,NGDP_RPCH,7.8,False,IMF_WEO_2026,True
QAT,2006,NGDP_RPCH,28.1,False,IMF_WEO_2026,True
QAT,2007,NGDP_RPCH,18.2,False,IMF_WEO_2026,True
QAT,2008,NGDP_RPCH,17.5,False,IMF_WEO_2026,True
QAT,2009,NGDP_RPCH,13.1,False,IMF_WEO_2026,True
QAT,2010,NGDP_RPCH,17.7,False,IMF_WEO_2026,True
QAT,2011,NGDP_RPCH,11.3,False,IMF_WEO_2026,True
QAT,2012,NGDP_RPCH,4.7,False,IMF_WEO_2026,True
QAT,2013,NGDP_RPCH,5.6,False,IMF_WEO_2026,True
QAT,2014,NGDP_RPCH,5.3,False,IMF_WEO_2026,True
QAT,2015,NGDP_RPCH,4.8,False,IMF_WEO_2026,True
QAT,2016,NGDP_RPCH,3.1,False,IMF_WEO_2026,True
QAT,2017,NGDP_RPCH,-1.5,False,IMF_WEO_2026,True
QAT,2018,NGDP_RPCH,1.2,False,IMF_WEO_2026,True
QAT,2019,NGDP_RPCH,0.7,False,IMF_WEO_2026,True
QAT,2020,NGDP_RPCH,-3.6,False,IMF_WEO_2026,True
QAT,2021,NGDP_RPCH,1.6,False,IMF_WEO_2026,True
QAT,2022,NGDP_RPCH,4.2,False,IMF_WEO_2026,True
QAT,2023,NGDP_RPCH,1.5,False,IMF_WEO_2026,True
QAT,2024,NGDP_RPCH,2.4,False,IMF_WEO_2026,True
QAT,2025,NGDP_RPCH,2.8,True,IMF_WEO_2026,True
QAT,2026,NGDP_RPCH,-8.6,True,IMF_WEO_2026,True
QAT,2027,NGDP_RPCH,8.6,True,IMF_WEO_2026,True
QAT,2028,NGDP_RPCH,5.8,True,IMF_WEO_2026,True
QAT,2029,NGDP_RPCH,7.8,True,IMF_WEO_2026,True
QAT,2030,NGDP_RPCH,5.9,True,IMF_WEO_2026,True
QAT,2031,NGDP_RPCH,5.0,True,IMF_WEO_2026,True
SAU,1980,NGDP_RPCH,5.8,False,IMF_WEO_2026,True
SAU,1981,NGDP_RPCH,3.0,False,IMF_WEO_2026,True
SAU,1982,NGDP_RPCH,-16.1,False,IMF_WEO_2026,True
SAU,1983,NGDP_RPCH,-11.0,False,IMF_WEO_2026,True
SAU,1984,NGDP_RPCH,-4.0,False,IMF_WEO_2026,True
SAU,1985,NGDP_RPCH,-7.2,False,IMF_WEO_2026,True
SAU,1986,NGDP_RPCH,1.0,False,IMF_WEO_2026,True
SAU,1987,NGDP_RPCH,-3.1,False,IMF_WEO_2026,True
SAU,1988,NGDP_RPCH,6.6,False,IMF_WEO_2026,True
SAU,1989,NGDP_RPCH,0.4,False,IMF_WEO_2026,True
SAU,1990,NGDP_RPCH,9.4,False,IMF_WEO_2026,True
SAU,1991,NGDP_RPCH,8.2,False,IMF_WEO_2026,True
SAU,1992,NGDP_RPCH,4.6,False,IMF_WEO_2026,True
SAU,1993,NGDP_RPCH,0.4,False,IMF_WEO_2026,True
SAU,1994,NGDP_RPCH,1.0,False,IMF_WEO_2026,True
SAU,1995,NGDP_RPCH,0.3,False,IMF_WEO_2026,True
SAU,1996,NGDP_RPCH,3.3,False,IMF_WEO_2026,True
SAU,1997,NGDP_RPCH,2.6,False,IMF_WEO_2026,True
SAU,1998,NGDP_RPCH,2.8,False,IMF_WEO_2026,True
SAU,1999,NGDP_RPCH,-0.6,False,IMF_WEO_2026,True
SAU,2000,NGDP_RPCH,4.7,False,IMF_WEO_2026,True
SAU,2001,NGDP_RPCH,0.3,False,IMF_WEO_2026,True
SAU,2002,NGDP_RPCH,-0.7,False,IMF_WEO_2026,True
SAU,2003,NGDP_RPCH,8.8,False,IMF_WEO_2026,True
SAU,2004,NGDP_RPCH,8.6,False,IMF_WEO_2026,True
SAU,2005,NGDP_RPCH,5.9,False,IMF_WEO_2026,True
SAU,2006,NGDP_RPCH,3.3,False,IMF_WEO_2026,True
SAU,2007,NGDP_RPCH,2.2,False,IMF_WEO_2026,True
SAU,2008,NGDP_RPCH,6.2,False,IMF_WEO_2026,True
SAU,2009,NGDP_RPCH,-1.1,False,IMF_WEO_2026,True
SAU,2010,NGDP_RPCH,5.0,False,IMF_WEO_2026,True
SAU,2011,NGDP_RPCH,11.8,False,IMF_WEO_2026,True
SAU,2012,NGDP_RPCH,5.8,False,IMF_WEO_2026,True
SAU,2013,NGDP_RPCH,2.9,False,IMF_WEO_2026,True
SAU,2014,NGDP_RPCH,4.0,False,IMF_WEO_2026,True
SAU,2015,NGDP_RPCH,4.7,False,IMF_WEO_2026,True
SAU,2016,NGDP_RPCH,1.7,False,IMF_WEO_2026,True
SAU,2017,NGDP_RPCH,1.2,False,IMF_WEO_2026,True
SAU,2018,NGDP_RPCH,3.2,False,IMF_WEO_2026,True
SAU,2019,NGDP_RPCH,1.7,False,IMF_WEO_2026,True
SAU,2020,NGDP_RPCH,-3.8,False,IMF_WEO_2026,True
SAU,2021,NGDP_RPCH,6.5,False,IMF_WEO_2026,True
SAU,2022,NGDP_RPCH,12.0,False,IMF_WEO_2026,True
SAU,2023,NGDP_RPCH,0.5,False,IMF_WEO_2026,True
SAU,2024,NGDP_RPCH,2.6,False,IMF_WEO_2026,True
SAU,2025,NGDP_RPCH,4.5,True,IMF_WEO_2026,True
SAU,2026,NGDP_RPCH,3.1,True,IMF_WEO_2026,True
SAU,2027,NGDP_RPCH,4.5,True,IMF_WEO_2026,True
SAU,2028,NGDP_RPCH,3.6,True,IMF_WEO_2026,True
SAU,2029,NGDP_RPCH,3.5,True,IMF_WEO_2026,True
SAU,2030,NGDP_RPCH,3.5,True,IMF_WEO_2026,True
SAU,2031,NGDP_RPCH,3.6,True,IMF_WEO_2026,True
ARE,1980,PCPIPCH,10.1,False,IMF_WEO_2026,True
ARE,1981,PCPIPCH,7.9,False,IMF_WEO_2026,True
ARE,1982,PCPIPCH,7.1,False,IMF_WEO_2026,True
ARE,1983,PCPIPCH,1.3,False,IMF_WEO_2026,True
ARE,1984,PCPIPCH,2.4,False,IMF_WEO_2026,True
ARE,1985,PCPIPCH,3.5,False,IMF_WEO_2026,True
ARE,1986,PCPIPCH,5.4,False,IMF_WEO_2026,True
ARE,1987,PCPIPCH,5.5,False,IMF_WEO_2026,True
ARE,1988,PCPIPCH,5.0,False,IMF_WEO_2026,True
ARE,1989,PCPIPCH,2.8,False,IMF_WEO_2026,True
ARE,1990,PCPIPCH,0.6,False,IMF_WEO_2026,True
ARE,1991,PCPIPCH,3.4,False,IMF_WEO_2026,True
ARE,1992,PCPIPCH,6.4,False,IMF_WEO_2026,True
ARE,1993,PCPIPCH,5.3,False,IMF_WEO_2026,True
ARE,1994,PCPIPCH,5.7,False,IMF_WEO_2026,True
ARE,1995,PCPIPCH,4.3,False,IMF_WEO_2026,True
ARE,1996,PCPIPCH,3.0,False,IMF_WEO_2026,True
ARE,1997,PCPIPCH,3.0,False,IMF_WEO_2026,True
ARE,1998,PCPIPCH,2.0,False,IMF_WEO_2026,True
ARE,1999,PCPIPCH,2.1,False,IMF_WEO_2026,True
ARE,2000,PCPIPCH,1.3,False,IMF_WEO_2026,True
ARE,2001,PCPIPCH,2.8,False,IMF_WEO_2026,True
ARE,2002,PCPIPCH,2.9,False,IMF_WEO_2026,True
ARE,2003,PCPIPCH,3.1,False,IMF_WEO_2026,True
ARE,2004,PCPIPCH,5.0,False,IMF_WEO_2026,True
ARE,2005,PCPIPCH,6.2,False,IMF_WEO_2026,True
ARE,2006,PCPIPCH,9.3,False,IMF_WEO_2026,True
ARE,2007,PCPIPCH,11.1,False,IMF_WEO_2026,True
ARE,2008,PCPIPCH,12.3,False,IMF_WEO_2026,True
ARE,2009,PCPIPCH,-4.7,False,IMF_WEO_2026,True
ARE,2010,PCPIPCH,0.9,False,IMF_WEO_2026,True
ARE,2011,PCPIPCH,0.9,False,IMF_WEO_2026,True
ARE,2012,PCPIPCH,0.7,False,IMF_WEO_2026,True
ARE,2013,PCPIPCH,1.1,False,IMF_WEO_2026,True
ARE,2014,PCPIPCH,2.3,False,IMF_WEO_2026,True
ARE,2015,PCPIPCH,4.1,False,IMF_WEO_2026,True
ARE,2016,PCPIPCH,1.6,False,IMF_WEO_2026,True
ARE,2017,PCPIPCH,2.0,False,IMF_WEO_2026,True
ARE,2018,PCPIPCH,3.1,False,IMF_WEO_2026,True
ARE,2019,PCPIPCH,-1.9,False,IMF_WEO_2026,True
ARE,2020,PCPIPCH,-2.1,False,IMF_WEO_2026,True
ARE,2021,PCPIPCH,-0.1,False,IMF_WEO_2026,True
ARE,2022,PCPIPCH,4.8,False,IMF_WEO_2026,True
ARE,2023,PCPIPCH,1.6,False,IMF_WEO_2026,True
ARE,2024,PCPIPCH,1.7,False,IMF_WEO_2026,True
ARE,2025,PCPIPCH,1.3,True,IMF_WEO_2026,True
ARE,2026,PCPIPCH,2.5,True,IMF_WEO_2026,True
ARE,2027,PCPIPCH,2.0,True,IMF_WEO_2026,True
ARE,2028,PCPIPCH,2.0,True,IMF_WEO_2026,True
ARE,2029,PCPIPCH,2.0,True,IMF_WEO_2026,True
ARE,2030,PCPIPCH,2.0,True,IMF_WEO_2026,True
ARE,2031,PCPIPCH,2.0,True,IMF_WEO_2026,True
BHR,1980,PCPIPCH,3.8,False,IMF_WEO_2026,True
BHR,1981,PCPIPCH,11.4,False,IMF_WEO_2026,True
BHR,1982,PCPIPCH,8.7,False,IMF_WEO_2026,True
BHR,1983,PCPIPCH,3.2,False,IMF_WEO_2026,True
BHR,1984,PCPIPCH,0.0,False,IMF_WEO_2026,True
BHR,1985,PCPIPCH,-2.4,False,IMF_WEO_2026,True
BHR,1986,PCPIPCH,-2.5,False,IMF_WEO_2026,True
BHR,1987,PCPIPCH,-1.7,False,IMF_WEO_2026,True
BHR,1988,PCPIPCH,0.2,False,IMF_WEO_2026,True
BHR,1989,PCPIPCH,1.2,False,IMF_WEO_2026,True
BHR,1990,PCPIPCH,1.3,False,IMF_WEO_2026,True
BHR,1991,PCPIPCH,0.9,False,IMF_WEO_2026,True
BHR,1992,PCPIPCH,-0.3,False,IMF_WEO_2026,True
BHR,1993,PCPIPCH,2.6,False,IMF_WEO_2026,True
BHR,1994,PCPIPCH,4.0,False,IMF_WEO_2026,True
BHR,1995,PCPIPCH,3.1,False,IMF_WEO_2026,True
BHR,1996,PCPIPCH,-0.2,False,IMF_WEO_2026,True
BHR,1997,PCPIPCH,4.6,False,IMF_WEO_2026,True
BHR,1998,PCPIPCH,-0.4,False,IMF_WEO_2026,True
BHR,1999,PCPIPCH,-1.3,False,IMF_WEO_2026,True
BHR,2000,PCPIPCH,-0.7,False,IMF_WEO_2026,True
BHR,2001,PCPIPCH,-1.2,False,IMF_WEO_2026,True
BHR,2002,PCPIPCH,-0.5,False,IMF_WEO_2026,True
BHR,2003,PCPIPCH,1.7,False,IMF_WEO_2026,True
BHR,2004,PCPIPCH,2.2,False,IMF_WEO_2026,True
BHR,2005,PCPIPCH,2.6,False,IMF_WEO_2026,True
BHR,2006,PCPIPCH,2.0,False,IMF_WEO_2026,True
BHR,2007,PCPIPCH,3.3,False,IMF_WEO_2026,True
BHR,2008,PCPIPCH,3.5,False,IMF_WEO_2026,True
BHR,2009,PCPIPCH,2.8,False,IMF_WEO_2026,True
BHR,2010,PCPIPCH,2.0,False,IMF_WEO_2026,True
BHR,2011,PCPIPCH,-0.3,False,IMF_WEO_2026,True
BHR,2012,PCPIPCH,2.8,False,IMF_WEO_2026,True
BHR,2013,PCPIPCH,3.3,False,IMF_WEO_2026,True
BHR,2014,PCPIPCH,2.6,False,IMF_WEO_2026,True
BHR,2015,PCPIPCH,1.8,False,IMF_WEO_2026,True
BHR,2016,PCPIPCH,2.8,False,IMF_WEO_2026,True
BHR,2017,PCPIPCH,1.4,False,IMF_WEO_2026,True
BHR,2018,PCPIPCH,2.1,False,IMF_WEO_2026,True
BHR,2019,PCPIPCH,1.0,False,IMF_WEO_2026,True
BHR,2020,PCPIPCH,-2.3,False,IMF_WEO_2026,True
BHR,2021,PCPIPCH,-0.6,False,IMF_WEO_2026,True
BHR,2022,PCPIPCH,3.6,False,IMF_WEO_2026,True
BHR,2023,PCPIPCH,0.1,False,IMF_WEO_2026,True
BHR,2024,PCPIPCH,0.9,False,IMF_WEO_2026,True
BHR,2025,PCPIPCH,-0.1,True,IMF_WEO_2026,True
BHR,2026,PCPIPCH,2.4,True,IMF_WEO_2026,True
BHR,2027,PCPIPCH,1.2,True,IMF_WEO_2026,True
BHR,2028,PCPIPCH,1.6,True,IMF_WEO_2026,True
BHR,2029,PCPIPCH,1.8,True,IMF_WEO_2026,True
BHR,2030,PCPIPCH,2.0,True,IMF_WEO_2026,True
BHR,2031,PCPIPCH,2.0,True,IMF_WEO_2026,True
DZA,1980,PCPIPCH,9.7,False,IMF_WEO_2026,True
DZA,1981,PCPIPCH,14.6,False,IMF_WEO_2026,True
DZA,1982,PCPIPCH,6.6,False,IMF_WEO_2026,True
DZA,1983,PCPIPCH,7.8,False,IMF_WEO_2026,True
DZA,1984,PCPIPCH,6.3,False,IMF_WEO_2026,True
DZA,1985,PCPIPCH,10.4,False,IMF_WEO_2026,True
DZA,1986,PCPIPCH,14.0,False,IMF_WEO_2026,True
DZA,1987,PCPIPCH,5.9,False,IMF_WEO_2026,True
DZA,1988,PCPIPCH,5.9,False,IMF_WEO_2026,True
DZA,1989,PCPIPCH,9.2,False,IMF_WEO_2026,True
DZA,1990,PCPIPCH,9.3,False,IMF_WEO_2026,True
DZA,1991,PCPIPCH,25.9,False,IMF_WEO_2026,True
DZA,1992,PCPIPCH,31.7,False,IMF_WEO_2026,True
DZA,1993,PCPIPCH,20.5,False,IMF_WEO_2026,True
DZA,1994,PCPIPCH,29.0,False,IMF_WEO_2026,True
DZA,1995,PCPIPCH,29.8,False,IMF_WEO_2026,True
DZA,1996,PCPIPCH,18.7,False,IMF_WEO_2026,True
DZA,1997,PCPIPCH,5.7,False,IMF_WEO_2026,True
DZA,1998,PCPIPCH,5.0,False,IMF_WEO_2026,True
DZA,1999,PCPIPCH,2.6,False,IMF_WEO_2026,True
DZA,2000,PCPIPCH,0.3,False,IMF_WEO_2026,True
DZA,2001,PCPIPCH,4.2,False,IMF_WEO_2026,True
DZA,2002,PCPIPCH,1.4,False,IMF_WEO_2026,True
DZA,2003,PCPIPCH,4.3,False,IMF_WEO_2026,True
DZA,2004,PCPIPCH,4.0,False,IMF_WEO_2026,True
DZA,2005,PCPIPCH,1.4,False,IMF_WEO_2026,True
DZA,2006,PCPIPCH,2.3,False,IMF_WEO_2026,True
DZA,2007,PCPIPCH,3.7,False,IMF_WEO_2026,True
DZA,2008,PCPIPCH,4.9,False,IMF_WEO_2026,True
DZA,2009,PCPIPCH,5.7,False,IMF_WEO_2026,True
DZA,2010,PCPIPCH,3.9,False,IMF_WEO_2026,True
DZA,2011,PCPIPCH,4.5,False,IMF_WEO_2026,True
DZA,2012,PCPIPCH,8.9,False,IMF_WEO_2026,True
DZA,2013,PCPIPCH,3.3,False,IMF_WEO_2026,True
DZA,2014,PCPIPCH,2.9,False,IMF_WEO_2026,True
DZA,2015,PCPIPCH,4.8,False,IMF_WEO_2026,True
DZA,2016,PCPIPCH,6.4,False,IMF_WEO_2026,True
DZA,2017,PCPIPCH,5.6,False,IMF_WEO_2026,True
DZA,2018,PCPIPCH,4.3,False,IMF_WEO_2026,True
DZA,2019,PCPIPCH,2.0,False,IMF_WEO_2026,True
DZA,2020,PCPIPCH,2.4,False,IMF_WEO_2026,True
DZA,2021,PCPIPCH,7.2,False,IMF_WEO_2026,True
DZA,2022,PCPIPCH,9.3,False,IMF_WEO_2026,True
DZA,2023,PCPIPCH,9.3,False,IMF_WEO_2026,True
DZA,2024,PCPIPCH,4.0,False,IMF_WEO_2026,True
DZA,2025,PCPIPCH,1.4,True,IMF_WEO_2026,True
DZA,2026,PCPIPCH,2.9,True,IMF_WEO_2026,True
DZA,2027,PCPIPCH,3.0,True,IMF_WEO_2026,True
DZA,2028,PCPIPCH,3.0,True,IMF_WEO_2026,True
DZA,2029,PCPIPCH,3.3,True,IMF_WEO_2026,True
DZA,2030,PCPIPCH,3.3,True,IMF_WEO_2026,True
DZA,2031,PCPIPCH,3.3,True,IMF_WEO_2026,True
EGY,1980,PCPIPCH,20.5,False,IMF_WEO_2026,True
EGY,1981,PCPIPCH,10.4,False,IMF_WEO_2026,True
EGY,1982,PCPIPCH,14.9,False,IMF_WEO_2026,True
EGY,1983,PCPIPCH,16.0,False,IMF_WEO_2026,True
EGY,1984,PCPIPCH,17.1,False,IMF_WEO_2026,True
EGY,1985,PCPIPCH,12.1,False,IMF_WEO_2026,True
EGY,1986,PCPIPCH,23.9,False,IMF_WEO_2026,True
EGY,1987,PCPIPCH,25.2,False,IMF_WEO_2026,True
EGY,1988,PCPIPCH,15.2,False,IMF_WEO_2026,True
EGY,1989,PCPIPCH,20.1,False,IMF_WEO_2026,True
EGY,1990,PCPIPCH,21.2,False,IMF_WEO_2026,True
EGY,1991,PCPIPCH,14.7,False,IMF_WEO_2026,True
EGY,1992,PCPIPCH,21.1,False,IMF_WEO_2026,True
EGY,1993,PCPIPCH,11.0,False,IMF_WEO_2026,True
EGY,1994,PCPIPCH,9.0,False,IMF_WEO_2026,True
EGY,1995,PCPIPCH,9.4,False,IMF_WEO_2026,True
EGY,1996,PCPIPCH,7.1,False,IMF_WEO_2026,True
EGY,1997,PCPIPCH,6.2,False,IMF_WEO_2026,True
EGY,1998,PCPIPCH,5.0,False,IMF_WEO_2026,True
EGY,1999,PCPIPCH,3.7,False,IMF_WEO_2026,True
EGY,2000,PCPIPCH,2.8,False,IMF_WEO_2026,True
EGY,2001,PCPIPCH,2.4,False,IMF_WEO_2026,True
EGY,2002,PCPIPCH,2.3,False,IMF_WEO_2026,True
EGY,2003,PCPIPCH,3.4,False,IMF_WEO_2026,True
EGY,2004,PCPIPCH,8.2,False,IMF_WEO_2026,True
EGY,2005,PCPIPCH,8.7,False,IMF_WEO_2026,True
EGY,2006,PCPIPCH,4.3,False,IMF_WEO_2026,True
EGY,2007,PCPIPCH,10.9,False,IMF_WEO_2026,True
EGY,2008,PCPIPCH,11.7,False,IMF_WEO_2026,True
EGY,2009,PCPIPCH,16.2,False,IMF_WEO_2026,True
EGY,2010,PCPIPCH,11.7,False,IMF_WEO_2026,True
EGY,2011,PCPIPCH,11.1,False,IMF_WEO_2026,True
EGY,2012,PCPIPCH,8.7,False,IMF_WEO_2026,True
EGY,2013,PCPIPCH,6.9,False,IMF_WEO_2026,True
EGY,2014,PCPIPCH,10.1,False,IMF_WEO_2026,True
EGY,2015,PCPIPCH,11.0,False,IMF_WEO_2026,True
EGY,2016,PCPIPCH,10.2,False,IMF_WEO_2026,True
EGY,2017,PCPIPCH,23.5,False,IMF_WEO_2026,True
EGY,2018,PCPIPCH,20.9,False,IMF_WEO_2026,True
EGY,2019,PCPIPCH,13.9,False,IMF_WEO_2026,True
EGY,2020,PCPIPCH,5.7,False,IMF_WEO_2026,True
EGY,2021,PCPIPCH,4.5,False,IMF_WEO_2026,True
EGY,2022,PCPIPCH,8.5,False,IMF_WEO_2026,True
EGY,2023,PCPIPCH,24.4,False,IMF_WEO_2026,True
EGY,2024,PCPIPCH,33.3,False,IMF_WEO_2026,True
EGY,2025,PCPIPCH,20.4,True,IMF_WEO_2026,True
EGY,2026,PCPIPCH,13.2,True,IMF_WEO_2026,True
EGY,2027,PCPIPCH,11.1,True,IMF_WEO_2026,True
EGY,2028,PCPIPCH,8.1,True,IMF_WEO_2026,True
EGY,2029,PCPIPCH,6.2,True,IMF_WEO_2026,True
EGY,2030,PCPIPCH,5.4,True,IMF_WEO_2026,True
EGY,2031,PCPIPCH,5.3,True,IMF_WEO_2026,True
IRN,1980,PCPIPCH,20.6,False,IMF_WEO_2026,True
IRN,1981,PCPIPCH,24.2,False,IMF_WEO_2026,True
IRN,1982,PCPIPCH,18.7,False,IMF_WEO_2026,True
IRN,1983,PCPIPCH,19.7,False,IMF_WEO_2026,True
IRN,1984,PCPIPCH,12.6,False,IMF_WEO_2026,True
IRN,1985,PCPIPCH,4.4,False,IMF_WEO_2026,True
IRN,1986,PCPIPCH,23.7,False,IMF_WEO_2026,True
IRN,1987,PCPIPCH,27.7,False,IMF_WEO_2026,True
IRN,1988,PCPIPCH,28.9,False,IMF_WEO_2026,True
IRN,1989,PCPIPCH,17.4,False,IMF_WEO_2026,True
IRN,1990,PCPIPCH,9.0,False,IMF_WEO_2026,True
IRN,1991,PCPIPCH,20.2,False,IMF_WEO_2026,True
IRN,1992,PCPIPCH,24.5,False,IMF_WEO_2026,True
IRN,1993,PCPIPCH,22.5,False,IMF_WEO_2026,True
IRN,1994,PCPIPCH,34.9,False,IMF_WEO_2026,True
IRN,1995,PCPIPCH,49.3,False,IMF_WEO_2026,True
IRN,1996,PCPIPCH,23.9,False,IMF_WEO_2026,True
IRN,1997,PCPIPCH,16.5,False,IMF_WEO_2026,True
IRN,1998,PCPIPCH,18.5,False,IMF_WEO_2026,True
IRN,1999,PCPIPCH,20.2,False,IMF_WEO_2026,True
IRN,2000,PCPIPCH,12.3,False,IMF_WEO_2026,True
IRN,2001,PCPIPCH,11.5,False,IMF_WEO_2026,True
IRN,2002,PCPIPCH,15.8,False,IMF_WEO_2026,True
IRN,2003,PCPIPCH,15.6,False,IMF_WEO_2026,True
IRN,2004,PCPIPCH,15.3,False,IMF_WEO_2026,True
IRN,2005,PCPIPCH,10.3,False,IMF_WEO_2026,True
IRN,2006,PCPIPCH,12.0,False,IMF_WEO_2026,True
IRN,2007,PCPIPCH,18.4,False,IMF_WEO_2026,True
IRN,2008,PCPIPCH,25.3,False,IMF_WEO_2026,True
IRN,2009,PCPIPCH,10.8,False,IMF_WEO_2026,True
IRN,2010,PCPIPCH,12.3,False,IMF_WEO_2026,True
IRN,2011,PCPIPCH,25.3,False,IMF_WEO_2026,True
IRN,2012,PCPIPCH,29.3,False,IMF_WEO_2026,True
IRN,2013,PCPIPCH,32.9,False,IMF_WEO_2026,True
IRN,2014,PCPIPCH,14.5,False,IMF_WEO_2026,True
IRN,2015,PCPIPCH,11.1,False,IMF_WEO_2026,True
IRN,2016,PCPIPCH,6.8,False,IMF_WEO_2026,True
IRN,2017,PCPIPCH,8.2,False,IMF_WEO_2026,True
IRN,2018,PCPIPCH,26.9,False,IMF_WEO_2026,True
IRN,2019,PCPIPCH,34.8,False,IMF_WEO_2026,True
IRN,2020,PCPIPCH,36.5,False,IMF_WEO_2026,True
IRN,2021,PCPIPCH,40.2,False,IMF_WEO_2026,True
IRN,2022,PCPIPCH,45.8,False,IMF_WEO_2026,True
IRN,2023,PCPIPCH,40.7,False,IMF_WEO_2026,True
IRN,2024,PCPIPCH,32.5,False,IMF_WEO_2026,True
IRN,2025,PCPIPCH,50.9,True,IMF_WEO_2026,True
IRN,2026,PCPIPCH,68.9,True,IMF_WEO_2026,True
IRN,2027,PCPIPCH,39.6,True,IMF_WEO_2026,True
IRN,2028,PCPIPCH,33.7,True,IMF_WEO_2026,True
IRN,2029,PCPIPCH,28.8,True,IMF_WEO_2026,True
IRN,2030,PCPIPCH,25.0,True,IMF_WEO_2026,True
IRN,2031,PCPIPCH,25.0,True,IMF_WEO_2026,True
IRQ,2005,PCPIPCH,37.0,False,IMF_WEO_2026,True
IRQ,2006,PCPIPCH,53.2,False,IMF_WEO_2026,True
IRQ,2007,PCPIPCH,30.8,False,IMF_WEO_2026,True
IRQ,2008,PCPIPCH,2.7,False,IMF_WEO_2026,True
IRQ,2009,PCPIPCH,-2.8,False,IMF_WEO_2026,True
IRQ,2010,PCPIPCH,2.4,False,IMF_WEO_2026,True
IRQ,2011,PCPIPCH,5.6,False,IMF_WEO_2026,True
IRQ,2012,PCPIPCH,6.1,False,IMF_WEO_2026,True
IRQ,2013,PCPIPCH,1.9,False,IMF_WEO_2026,True
IRQ,2014,PCPIPCH,2.2,False,IMF_WEO_2026,True
IRQ,2015,PCPIPCH,1.4,False,IMF_WEO_2026,True
IRQ,2016,PCPIPCH,0.5,False,IMF_WEO_2026,True
IRQ,2017,PCPIPCH,0.2,False,IMF_WEO_2026,True
IRQ,2018,PCPIPCH,0.4,False,IMF_WEO_2026,True
IRQ,2019,PCPIPCH,-0.2,False,IMF_WEO_2026,True
IRQ,2020,PCPIPCH,0.6,False,IMF_WEO_2026,True
IRQ,2021,PCPIPCH,6.0,False,IMF_WEO_2026,True
IRQ,2022,PCPIPCH,5.0,False,IMF_WEO_2026,True
IRQ,2023,PCPIPCH,4.4,False,IMF_WEO_2026,True
IRQ,2024,PCPIPCH,2.6,False,IMF_WEO_2026,True
IRQ,2025,PCPIPCH,0.3,True,IMF_WEO_2026,True
IRQ,2026,PCPIPCH,3.0,True,IMF_WEO_2026,True
IRQ,2027,PCPIPCH,3.3,True,IMF_WEO_2026,True
IRQ,2028,PCPIPCH,3.3,True,IMF_WEO_2026,True
IRQ,2029,PCPIPCH,3.6,True,IMF_WEO_2026,True
IRQ,2030,PCPIPCH,4.2,True,IMF_WEO_2026,True
IRQ,2031,PCPIPCH,4.8,True,IMF_WEO_2026,True
JOR,1980,PCPIPCH,10.9,False,IMF_WEO_2026,True
JOR,1981,PCPIPCH,7.7,False,IMF_WEO_2026,True
JOR,1982,PCPIPCH,7.6,False,IMF_WEO_2026,True
JOR,1983,PCPIPCH,5.0,False,IMF_WEO_2026,True
JOR,1984,PCPIPCH,4.0,False,IMF_WEO_2026,True
JOR,1985,PCPIPCH,2.8,False,IMF_WEO_2026,True
JOR,1986,PCPIPCH,0.0,False,IMF_WEO_2026,True
JOR,1987,PCPIPCH,-0.2,False,IMF_WEO_2026,True
JOR,1988,PCPIPCH,6.7,False,IMF_WEO_2026,True
JOR,1989,PCPIPCH,25.7,False,IMF_WEO_2026,True
JOR,1990,PCPIPCH,16.2,False,IMF_WEO_2026,True
JOR,1991,PCPIPCH,8.2,False,IMF_WEO_2026,True
JOR,1992,PCPIPCH,4.0,False,IMF_WEO_2026,True
JOR,1993,PCPIPCH,3.3,False,IMF_WEO_2026,True
JOR,1994,PCPIPCH,3.5,False,IMF_WEO_2026,True
JOR,1995,PCPIPCH,2.4,False,IMF_WEO_2026,True
JOR,1996,PCPIPCH,6.5,False,IMF_WEO_2026,True
JOR,1997,PCPIPCH,3.0,False,IMF_WEO_2026,True
JOR,1998,PCPIPCH,3.1,False,IMF_WEO_2026,True
JOR,1999,PCPIPCH,0.6,False,IMF_WEO_2026,True
JOR,2000,PCPIPCH,0.7,False,IMF_WEO_2026,True
JOR,2001,PCPIPCH,1.8,False,IMF_WEO_2026,True
JOR,2002,PCPIPCH,1.8,False,IMF_WEO_2026,True
JOR,2003,PCPIPCH,1.6,False,IMF_WEO_2026,True
JOR,2004,PCPIPCH,3.4,False,IMF_WEO_2026,True
JOR,2005,PCPIPCH,3.5,False,IMF_WEO_2026,True
JOR,2006,PCPIPCH,6.3,False,IMF_WEO_2026,True
JOR,2007,PCPIPCH,4.7,False,IMF_WEO_2026,True
JOR,2008,PCPIPCH,14.0,False,IMF_WEO_2026,True
JOR,2009,PCPIPCH,-0.7,False,IMF_WEO_2026,True
JOR,2010,PCPIPCH,4.8,False,IMF_WEO_2026,True
JOR,2011,PCPIPCH,4.2,False,IMF_WEO_2026,True
