country_code,country_code_a3,country_name,year,BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,EG_ELC_PETR_ZS,EG_USE_COMM_FO_ZS,EG_USE_PCAP_KG_OE,FP_CPI_TOTL_ZG,NY_GDP_MKTP_CD,NY_GDP_PETR_RT_ZS,TX_VAL_FUEL_ZS_UN,missing_count,missing_indicators
QA,QAT,Qatar,2011,26925851648.3516,128004244505.494,0.0310445818418484,,16473.4269691009,1.13836623529202,167775274725.275,29.9468705202351,92.9962018469401,1,EG_USE_COMM_FO_ZS
QA,QAT,Qatar,2012,30787179487.1794,149394230769.23,0.0274240377152385,,21456.0669284592,2.31534853431661,186833516483.516,28.3389822463275,88.0489136744168,1,EG_USE_COMM_FO_ZS
QA,QAT,Qatar,2013,31474725274.7252,150901648351.648,0.220606899734626,,20642.1423232651,3.22197756829293,198727747252.747,25.3595869913171,89.9813548660954,1,EG_USE_COMM_FO_ZS
QA,QAT,Qatar,2014,31145329670.3296,147625274725.275,0.263129329060271,,17814.5431104326,3.34972085659523,206224725274.725,21.5388184142326,87.8136789876161,1,EG_USE_COMM_FO_ZS
QA,QAT,Qatar,2015,28496153846.1538,100084615384.615,0.287573194534808,52.9498643639376,16427.7565434994,1.8140772393776,161739835164.835,13.0300594635573,83.6583736058125,0,
QA,QAT,Qatar,2016,31934065934.0659,79600274725.2747,0.290212021651263,0.0,15178.8562114172,2.6765917009819,151732142857.143,11.1615579117458,85.0429975482696,0,
QA,QAT,Qatar,2017,30765659340.6593,93787087912.0879,0.283070641436537,0.0,16718.237047918,0.394878914083005,161099175824.176,13.5394624768111,87.5565130224043,0,
QA,QAT,Qatar,2018,33307142857.1428,110575000000.0,0.280785606946068,0.0,16139.7708310186,0.255815382724408,183335164835.165,16.2911609453974,86.1296391093726,0,
QA,QAT,Qatar,2019,31353846153.8461,100989560439.56,0.235743503368624,0.0,15760.447244716,-0.666641124861147,176371428571.429,14.5084244384971,88.8105651715138,0,
QA,QAT,Qatar,2020,24366758241.7582,81411263736.2636,0.272828779081571,0.0,14869.1047902561,-2.5403150300476,144411538461.538,10.5957303632833,81.8145904890777,0,
QA,QAT,Qatar,2021,26864285714.2857,115914835164.835,0.260238957417556,0.0,17103.3823019572,2.30446565742003,179732142857.143,15.2784667126988,84.4038969131069,0,
QA,QAT,Qatar,2022,33519780219.7802,175876648351.648,,0.0,16875.5882360595,4.99527553740761,235709340659.341,,87.2912521641352,2,"EG_ELC_PETR_ZS,NY_GDP_PETR_RT_ZS"
QA,QAT,Qatar,2023,29428571428.5714,145887522791.189,,0.0,16343.0404045489,3.02764899198902,217308516483.516,,86.5414333242433,2,"EG_ELC_PETR_ZS,NY_GDP_PETR_RT_ZS"
QA,QAT,Qatar,2024,32606868131.8681,144829945054.944,,,,1.26734310292375,219162637362.637,,83.7597865976017,4,"EG_ELC_PETR_ZS,EG_USE_COMM_FO_ZS,EG_USE_PCAP_KG_OE,NY_GDP_PETR_RT_ZS"
SA,SAU,Saudi Arabia,2000,27704000000.0,85604266666.6666,53.9681910754333,92.8266137377291,6516.00755562211,-1.12499838517645,189514933333.333,41.6691708446825,92.2645074235409,0,
SA,SAU,Saudi Arabia,2001,28606972533.3333,77105079466.6666,47.5301668998227,92.8414028936432,6348.58935367071,-1.12094804896791,184137600000.0,33.3526627413963,89.4709695418731,0,
SA,SAU,Saudi Arabia,2002,29624266666.6666,81355600000.0,44.1553310379861,90.9781075604879,6826.99573187577,0.247186492339686,189605866666.667,31.342447837027,89.632681945671,0,
SA,SAU,Saudi Arabia,2003,33867733333.3333,101933706666.667,45.1562091503268,90.3510468817452,6631.81585672969,0.612195358172966,215807733333.333,37.0345220176731,89.6778492659469,0,
SA,SAU,Saudi Arabia,2004,41050400000.0,136127200000.0,43.0586395621579,95.5293561353782,6375.54473048108,0.5155078977673,258742133333.333,42.6409301097693,89.8201774712183,0,
SA,SAU,Saudi Arabia,2005,53958280000.0,197429499085.936,43.5074152301787,92.4498597465877,6447.07190249029,0.479231671630955,328459608764.111,48.8606315090549,91.041350268177,0,
SA,SAU,Saudi Arabia,2006,63132083094.8012,235689953575.034,46.7437194792597,95.7970762394107,6605.44101687621,2.20902314069647,376900133511.348,49.6700972841917,90.9813789166803,0,
SA,SAU,Saudi Arabia,2007,81640819545.1765,264957512336.112,49.7593617970452,93.6687943169107,6696.94747279399,4.16782358431579,415964509673.115,47.4394429695294,90.171950238549,0,
SA,SAU,Saudi Arabia,2008,100302269333.333,344174943154.04,51.1743388834476,96.2986608323185,6980.05897029755,9.87024816760266,519796800000.0,54.085800995618,91.3714832745092,0,
SA,SAU,Saudi Arabia,2009,86122132800.0,221687114059.982,55.1874406906146,96.5720622997293,7125.05300494705,5.0572227614833,429097866666.667,34.6315417084598,87.8041747949147,0,
SA,SAU,Saudi Arabia,2010,96362506666.6666,279932156368.162,53.8582336058916,97.1141605250732,7965.26121862505,5.33941733020905,528207466666.667,37.9011314342465,87.6208624921467,0,
SA,SAU,Saudi Arabia,2011,118644826666.666,396724936985.124,56.6614150558617,88.2559935839333,7979.3799657336,5.8262163739404,680660800000.0,49.1612188808623,88.7250786188123,0,
SA,SAU,Saudi Arabia,2012,140243226666.666,423897792832.132,59.4333884023309,96.8982298785652,7862.42354103658,2.86627029905053,751921333333.333,47.4093852263553,88.6274591343223,0,
SA,SAU,Saudi Arabia,2013,151662080000.0,413822030808.066,55.9507429148395,93.5954421193098,7401.17130265584,3.51104209799866,769755733333.333,44.4564985480281,87.5705430575713,0,
SA,SAU,Saudi Arabia,2014,156723645992.533,382987833163.637,62.0909061245799,94.6812895083609,7959.81351652344,2.24185348779063,787153066666.667,40.3219689900701,85.1657914409074,0,
SA,SAU,Saudi Arabia,2015,157524374400.0,244505159875.339,62.5839275454437,7.12657787813047,7786.91651664863,1.22269318552328,693414400000.0,23.9567993223384,78.4307733758804,0,
SA,SAU,Saudi Arabia,2016,126441706765.856,222542309535.589,53.0827727881275,0.0,7521.58911581712,2.05347076823965,689279466666.667,20.0051771356735,77.5498175972453,0,
SA,SAU,Saudi Arabia,2017,122055572973.84,259757550981.732,45.8894470242833,0.0,7707.05632967392,-0.834845735027162,741266133333.333,23.6170719123709,79.8468152028451,0,
SA,SAU,Saudi Arabia,2018,124267066666.667,335417309877.944,41.992321016463,0.0,7650.76338796016,2.46594308994843,886564800000.0,28.0842811588989,80.9954096508223,0,
SA,SAU,Saudi Arabia,2019,138749522438.293,310383513720.426,43.378107618161,0.0,7669.39905417665,-1.19298644533328,888890133333.333,24.3295780055005,80.0531128894226,0,
SA,SAU,Saudi Arabia,2020,124539786666.666,206590819237.019,41.5790073869468,0.0,7172.00803547452,3.37234961012303,767951200000.0,15.9789107766923,72.5938015741335,0,
SA,SAU,Saudi Arabia,2021,138206335466.666,315463434722.397,41.2910911239014,0.0,7467.02479068822,3.06328988941548,982661066666.667,23.6862940574499,76.6076971781348,0,
SA,SAU,Saudi Arabia,2022,174022684257.802,477703910615.812,41.1387631975867,0.0,7525.25321185534,2.47407371925372,1239075200000.0,,82.1937028956426,1,NY_GDP_PETR_RT_ZS
SA,SAU,Saudi Arabia,2023,189930236519.714,409011415056.841,41.1459595604973,0.0,7148.58725115291,2.32708518362706,1218584533333.33,,81.3099851483006,1,NY_GDP_PETR_RT_ZS
SA,SAU,Saudi Arabia,2024,213752430879.728,408134068105.936,,,,1.68792112375809,1239804533333.33,,79.3976376511523,4,"EG_ELC_PETR_ZS,EG_USE_COMM_FO_ZS,EG_USE_PCAP_KG_OE,NY_GDP_PETR_RT_ZS"
AE,ARE,United Arab Emirates,2000,,,3.8153414780693,,8956.94929901911,,104337372362.151,20.8440561536495,93.843835816671,4,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,EG_USE_COMM_FO_ZS,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2001,,,3.54859631242472,92.213943460568,11703.2751045514,,103311640571.818,15.8062390008792,91.783197076844,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2002,,,3.6003926925047,92.7030407469135,10866.2518811768,,109816201497.617,14.6453240587361,55.7261089954946,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2003,,,3.77350859453994,92.5878836516192,10102.2168560285,,124346358066.712,17.8057010079321,48.2728267331956,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2004,,,3.64576377892668,,9441.12715739602,,147824370319.946,20.9182068452778,54.0586347867889,4,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,EG_USE_COMM_FO_ZS,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2005,,,3.33454150054368,99.9794221026998,9535.07550578601,,180617467964.602,23.9417369873026,57.7303108639363,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2006,,,3.17667145938174,99.7541026983072,9239.04144595382,,222116541865.214,25.8820272214672,62.2532759092846,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2007,,,2.81484491055218,99.7598254378556,8929.1273242532,,257916133424.098,23.7183455650517,63.7197610075105,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,FP_CPI_TOTL_ZG"
AE,ARE,United Arab Emirates,2008,,,2.85721387470017,99.7852835635948,9425.05532774732,12.2504202448139,315474615738.598,26.67204274176,62.304908634584,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2009,,,2.61382996102593,95.5502867459815,9445.23902000287,1.5618131744907,253547358747.447,18.418263242659,43.5246022231876,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2010,,,2.40343164908621,,8849.86287819387,0.877983288285867,307736419332.88,22.6797378677807,49.9895856498744,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,EG_USE_COMM_FO_ZS"
AE,ARE,United Arab Emirates,2011,,,2.18586400637502,97.6888673970723,8498.19879197847,0.87734659568512,368881143635.126,28.5990789001782,53.5351069475687,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2012,,,2.08054828566587,98.4722939131806,8466.34602792332,0.662268900269008,392793464942.138,27.0648520266069,47.2314196497577,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2013,,,1.97281694622483,98.3524948196941,8654.48549263775,1.1011183637571,409632675289.313,26.2480640478396,55.8450474819963,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2014,,,1.97348663606332,80.1335449305592,9398.40039523838,2.34626865671642,424935874744.724,22.9458647037024,50.7904126785472,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2015,,,1.93981928514794,22.5348482610616,9973.9828745403,4.06996608361593,381973042886.317,13.1025344354216,37.6515533891839,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2016,,,1.92341817564596,0.0,10191.6184664294,1.61748808904197,381717086453.37,11.0807563620506,31.5589751074458,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2017,,,1.78720052315558,0.0,8378.97733971587,1.96682557818842,403365010211.028,13.4985731745503,35.9982377334342,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2018,,,0.699927948593527,0.0,8363.00928463633,3.06863379251996,440560108917.631,17.0989945007163,68.5381737167988,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2019,,,0.579976020916694,0.0,8736.63609388178,-1.93108114782172,433926208304.969,15.681591549088,77.8387271988389,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2020,,,0.549122423712767,0.0,8105.43812949633,-2.07940317940943,357161878829.135,10.4940977026696,71.434331985329,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2021,,,0.552156294447575,0.0,8500.46410586578,0.179935336174431,422441388699.796,15.6730945329946,70.3219846270872,2,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD"
AE,ARE,United Arab Emirates,2022,,,0.55134523089592,0.0,8303.27667116047,5.29122604376849,511403403675.97,,73.1440771980313,3,"BM_GSR_MRCH_CD,BX_GSR_TOTL_CD,NY_GDP_PETR_RT_ZS"
AE,ARE,United Arab Emirates,2023,352648059904.697,623281143635.126,0.540195305971397,0.0,9139.5423044996,1.62670837213248,522622191967.325,,68.202872587783,1,NY_GDP_PETR_RT_ZS
AE,ARE,United Arab Emirates,2024,400217835262.083,696174268209.666,,,,1.66336510224894,552324846834.581,,,5,"EG_ELC_PETR_ZS,EG_USE_COMM_FO_ZS,EG_USE_PCAP_KG_OE,NY_GDP_PETR_RT_ZS,TX_VAL_FUEL_ZS_UN"
